source,target,value
Other,Agriculture,85021
Net_electricity,Manufacturing,85025
Diesel,Mining,85035
LPG_NGL,Agriculture,85037
Other,Manufacturing,85039
Net_electricity,Agriculture,85041
Diesel,Construction,85067
Diesel,Agriculture,85070
Other,Agriculture,85077
Other,Agriculture,85100
Net_electricity,Manufacturing,85117
Diesel,Construction,85119
Net_electricity,Mining,85127
Diesel,Construction,85139
Natural_gas,Construction,85141
Other,Manufacturing,85152
Diesel,Agriculture,85162
Diesel,Agriculture,85164
Net_electricity,Manufacturing,85166
Net_electricity,Agriculture,85166
Net_electricity,Mining,85168
Diesel,Agriculture,85172
Other,Agriculture,85181
Net_electricity,Mining,85196
Other,Agriculture,85197
Net_electricity,Mining,85207
Diesel,Manufacturing,85212
Net_electricity,Manufacturing,85214
Natural_gas,Construction,85251
Coal,Mining,85254
LPG_NGL,Agriculture,85258
Diesel,Agriculture,85265
Natural_gas,Manufacturing,85266
LPG_NGL,Construction,85268
Other,Agriculture,85286
LPG_NGL,Agriculture,85290
Natural_gas,Construction,85303
Natural_gas,Construction,85307
Diesel,Construction,85318
LPG_NGL,Agriculture,85321
Net_electricity,Mining,85329
Net_electricity,Manufacturing,85331
Diesel,Agriculture,85340
Diesel,Construction,85349
Net_electricity,Manufacturing,85360
Net_electricity,Agriculture,85367
Diesel,Agriculture,85372
Residual_fuel_oil,Mining,85379
Net_electricity,Agriculture,85384
Net_electricity,Agriculture,85393
Diesel,Construction,85405
Diesel,Construction,85422
Net_electricity,Agriculture,85423
Net_electricity,Agriculture,85433
Diesel,Agriculture,85449
Natural_gas,Construction,85477
Diesel,Construction,85487
Net_electricity,Manufacturing,85492
Diesel,Manufacturing,85493
Diesel,Mining,85498
Diesel,Agriculture,85498
Net_electricity,Agriculture,85524
Natural_gas,Construction,85530
Residual_fuel_oil,Agriculture,85541
Net_electricity,Agriculture,85581
Diesel,Construction,85583
Diesel,Mining,85603
Other,Agriculture,85608
Net_electricity,Construction,85612
Net_electricity,Construction,85634
Diesel,Agriculture,85648
Diesel,Agriculture,85657
LPG_NGL,Manufacturing,85680
Other,Agriculture,85697
Diesel,Agriculture,85705
Natural_gas,Construction,85714
Net_electricity,Construction,85726
Diesel,Mining,85727
Net_electricity,Manufacturing,85738
Coal,Manufacturing,85754
Diesel,Construction,85754
Diesel,Construction,85757
Natural_gas,Construction,85762
Diesel,Construction,85767
Natural_gas,Manufacturing,85798
Coal,Mining,85807
Residual_fuel_oil,Mining,85833
Net_electricity,Mining,85834
Other,Agriculture,85843
Net_electricity,Mining,85869
Net_electricity,Agriculture,85871
Other,Manufacturing,85874
LPG_NGL,Construction,85930
Other,Mining,85943
Diesel,Construction,85949
Diesel,Agriculture,85952
Natural_gas,Manufacturing,85973
Net_electricity,Agriculture,85976
Natural_gas,Manufacturing,85981
Diesel,Construction,85990
Diesel,Agriculture,85996
Net_electricity,Construction,86001
Net_electricity,Construction,86011
Diesel,Agriculture,86015
LPG_NGL,Manufacturing,86019
Diesel,Construction,86020
Diesel,Construction,86036
Residual_fuel_oil,Mining,86054
Coal,Mining,86060
Natural_gas,Construction,86075
Coal,Manufacturing,86082
Net_electricity,Agriculture,86108
LPG_NGL,Agriculture,86109
Residual_fuel_oil,Mining,86122
Natural_gas,Manufacturing,86140
Net_electricity,Manufacturing,86141
Natural_gas,Construction,86188
Diesel,Mining,86190
Net_electricity,Agriculture,86195
Diesel,Construction,86195
Natural_gas,Manufacturing,86215
Net_electricity,Manufacturing,86220
Net_electricity,Mining,86228
Other,Agriculture,86236
Diesel,Construction,86240
Other,Mining,86252
Diesel,Agriculture,86292
Diesel,Construction,86294
Diesel,Agriculture,86297
Net_electricity,Agriculture,86298
Coal,Mining,86317
Net_electricity,Construction,86320
LPG_NGL,Agriculture,86325
Diesel,Agriculture,86325
Diesel,Agriculture,86328
Natural_gas,Manufacturing,86331
Diesel,Agriculture,86343
LPG_NGL,Construction,86347
Natural_gas,Mining,86348
Diesel,Construction,86362
Other,Agriculture,86409
Net_electricity,Agriculture,86411
Net_electricity,Manufacturing,86433
Diesel,Manufacturing,86433
Coal,Mining,86436
Net_electricity,Mining,86470
LPG_NGL,Agriculture,86481
Other,Agriculture,86487
Net_electricity,Agriculture,86497
Residual_fuel_oil,Mining,86520
LPG_NGL,Agriculture,86523
Net_electricity,Agriculture,86525
Diesel,Construction,86536
Coal,Mining,86537
Diesel,Construction,86553
Other,Agriculture,86554
Net_electricity,Agriculture,86557
Other,Agriculture,86566
Diesel,Construction,86579
LPG_NGL,Agriculture,86581
Other,Agriculture,86584
Coal,Mining,86602
Diesel,Construction,86623
Net_electricity,Manufacturing,86631
Diesel,Agriculture,86631
Natural_gas,Construction,86642
Diesel,Agriculture,86647
Net_electricity,Agriculture,86661
Diesel,Mining,86663
Diesel,Agriculture,86666
Natural_gas,Construction,86673
Net_electricity,Agriculture,86674
Diesel,Manufacturing,86687
Net_electricity,Agriculture,86703
Net_electricity,Manufacturing,86762
Other,Manufacturing,86784
Net_electricity,Agriculture,86802
Net_electricity,Construction,86809
Diesel,Construction,86815
Net_electricity,Agriculture,86832
Other,Agriculture,86840
Natural_gas,Construction,86842
Residual_fuel_oil,Mining,86852
Net_electricity,Agriculture,86864
Coal,Mining,86868
Other,Mining,86886
Other,Agriculture,86887
Diesel,Construction,86895
Diesel,Agriculture,86936
Net_electricity,Agriculture,86946
Diesel,Manufacturing,86978
Natural_gas,Mining,86980
Diesel,Mining,86982
Coal,Mining,87002
Diesel,Construction,87010
Net_electricity,Agriculture,87021
Natural_gas,Manufacturing,87027
Net_electricity,Agriculture,87027
Diesel,Construction,87031
Diesel,Agriculture,87037
Other,Manufacturing,87046
Net_electricity,Construction,87047
Diesel,Manufacturing,87052
Other,Manufacturing,87064
Diesel,Agriculture,87065
Net_electricity,Construction,87075
Other,Manufacturing,87086
Residual_fuel_oil,Mining,87117
Other,Agriculture,87123
LPG_NGL,Manufacturing,87126
Net_electricity,Agriculture,87165
Natural_gas,Construction,87173
Net_electricity,Agriculture,87180
Diesel,Agriculture,87186
Diesel,Mining,87195
Natural_gas,Manufacturing,87203
Net_electricity,Agriculture,87205
Diesel,Mining,87206
Net_electricity,Agriculture,87208
Diesel,Construction,87228
Diesel,Agriculture,87235
Net_electricity,Agriculture,87238
Residual_fuel_oil,Mining,87252
Coal,Mining,87252
Diesel,Agriculture,87271
Diesel,Agriculture,87271
Other,Manufacturing,87272
Diesel,Construction,87275
Diesel,Agriculture,87280
Net_electricity,Agriculture,87281
Net_electricity,Agriculture,87283
Residual_fuel_oil,Mining,87288
Net_electricity,Agriculture,87305
Diesel,Agriculture,87309
Other,Agriculture,87310
Diesel,Agriculture,87311
LPG_NGL,Construction,87315
Diesel,Construction,87320
Diesel,Construction,87328
Diesel,Agriculture,87338
Net_electricity,Agriculture,87339
LPG_NGL,Manufacturing,87352
Natural_gas,Construction,87384
Diesel,Construction,87404
Net_electricity,Agriculture,87420
Net_electricity,Agriculture,87436
Residual_fuel_oil,Agriculture,87447
Diesel,Agriculture,87450
Net_electricity,Agriculture,87464
Coal,Manufacturing,87465
Coal,Manufacturing,87475
Coal,Manufacturing,87475
Diesel,Manufacturing,87482
Net_electricity,Agriculture,87485
Diesel,Construction,87502
LPG_NGL,Manufacturing,87506
Diesel,Construction,87523
Coal,Manufacturing,87528
Net_electricity,Agriculture,87539
Coal,Manufacturing,87550
Diesel,Construction,87562
Other,Mining,87579
Other,Agriculture,87586
Coal,Manufacturing,87592
Net_electricity,Agriculture,87593
Coal,Manufacturing,87603
Other,Agriculture,87606
Diesel,Agriculture,87634
Diesel,Construction,87638
Net_electricity,Agriculture,87647
Net_electricity,Manufacturing,87649
LPG_NGL,Agriculture,87658
Residual_fuel_oil,Mining,87664
Net_electricity,Construction,87719
Coal,Manufacturing,87720
Other,Manufacturing,87722
Natural_gas,Manufacturing,87726
Diesel,Agriculture,87733
Natural_gas,Manufacturing,87737
Net_electricity,Construction,87762
Diesel,Construction,87781
Residual_fuel_oil,Agriculture,87791
Other,Manufacturing,87796
Diesel,Construction,87804
LPG_NGL,Agriculture,87806
LPG_NGL,Agriculture,87811
Diesel,Agriculture,87821
Diesel,Agriculture,87821
Diesel,Mining,87826
Other,Manufacturing,87847
Diesel,Construction,87882
Residual_fuel_oil,Mining,87905
Diesel,Mining,87907
Other,Agriculture,87914
Natural_gas,Manufacturing,87918
Net_electricity,Agriculture,87920
Diesel,Agriculture,87931
Net_electricity,Agriculture,87932
Net_electricity,Agriculture,87940
LPG_NGL,Construction,87959
Diesel,Construction,87960
Other,Agriculture,87964
Natural_gas,Construction,87964
Other,Mining,87982
Natural_gas,Mining,87996
Net_electricity,Manufacturing,88014
Diesel,Mining,88015
LPG_NGL,Agriculture,88030
Diesel,Agriculture,88031
LPG_NGL,Agriculture,88053
Diesel,Agriculture,88071
Natural_gas,Mining,88092
Natural_gas,Manufacturing,88102
Diesel,Construction,88126
Diesel,Construction,88127
Diesel,Construction,88140
Coal,Mining,88155
Net_electricity,Agriculture,88177
Coal,Manufacturing,88178
Net_electricity,Agriculture,88185
Other,Manufacturing,88189
LPG_NGL,Manufacturing,88214
Net_electricity,Agriculture,88218
LPG_NGL,Agriculture,88227
Residual_fuel_oil,Agriculture,88229
LPG_NGL,Agriculture,88231
Natural_gas,Construction,88243
Natural_gas,Manufacturing,88249
Other,Agriculture,88265
Net_electricity,Manufacturing,88280
Diesel,Construction,88280
Diesel,Agriculture,88286
Diesel,Agriculture,88289
Natural_gas,Mining,88290
Net_electricity,Agriculture,88302
Other,Manufacturing,88309
LPG_NGL,Construction,88356
LPG_NGL,Agriculture,88358
Coal,Manufacturing,88359
Other,Agriculture,88361
Net_electricity,Agriculture,88366
Net_electricity,Agriculture,88372
Net_electricity,Mining,88384
Diesel,Agriculture,88387
Diesel,Agriculture,88408
Net_electricity,Agriculture,88414
Diesel,Construction,88433
Diesel,Agriculture,88442
Diesel,Construction,88469
Net_electricity,Agriculture,88471
Other,Agriculture,88492
LPG_NGL,Agriculture,88494
Diesel,Construction,88505
Natural_gas,Manufacturing,88518
Natural_gas,Construction,88529
Net_electricity,Agriculture,88535
Other,Mining,88535
Net_electricity,Mining,88536
Diesel,Agriculture,88545
Diesel,Construction,88555
Diesel,Construction,88558
Diesel,Construction,88570
Diesel,Construction,88573
Natural_gas,Mining,88582
Diesel,Construction,88619
Coal,Manufacturing,88625
Net_electricity,Agriculture,88627
Diesel,Agriculture,88633
Net_electricity,Manufacturing,88635
Diesel,Construction,88659
Diesel,Agriculture,88678
Other,Mining,88679
Other,Agriculture,88680
Residual_fuel_oil,Agriculture,88691
Net_electricity,Agriculture,88693
Diesel,Mining,88705
Net_electricity,Manufacturing,88706
Diesel,Construction,88712
Diesel,Agriculture,88728
Net_electricity,Mining,88733
Diesel,Agriculture,88765
Other,Manufacturing,88767
Diesel,Manufacturing,88781
LPG_NGL,Agriculture,88822
Diesel,Construction,88842
Diesel,Construction,88847
Net_electricity,Construction,88851
LPG_NGL,Agriculture,88852
Diesel,Construction,88856
Net_electricity,Mining,88871
Other,Mining,88871
Other,Agriculture,88878
Net_electricity,Mining,88881
Diesel,Construction,88890
Net_electricity,Construction,88890
Net_electricity,Agriculture,88892
Diesel,Agriculture,88899
Natural_gas,Manufacturing,88906
Natural_gas,Construction,88907
Other,Agriculture,88908
Diesel,Agriculture,88928
Natural_gas,Construction,88932
Net_electricity,Agriculture,88958
LPG_NGL,Manufacturing,88972
Diesel,Agriculture,88987
Diesel,Agriculture,88989
Natural_gas,Construction,88989
LPG_NGL,Agriculture,88992
Net_electricity,Manufacturing,88996
Diesel,Agriculture,89002
Net_electricity,Agriculture,89010
Diesel,Construction,89013
Residual_fuel_oil,Mining,89023
Diesel,Agriculture,89028
LPG_NGL,Agriculture,89036
Natural_gas,Construction,89040
Diesel,Mining,89060
Net_electricity,Agriculture,89091
Net_electricity,Construction,89102
Other,Mining,89112
Net_electricity,Agriculture,89114
LPG_NGL,Manufacturing,89114
Net_electricity,Manufacturing,89116
Diesel,Mining,89146
LPG_NGL,Construction,89148
LPG_NGL,Agriculture,89151
Coal,Mining,89186
Net_electricity,Construction,89193
Net_electricity,Mining,89198
Other,Mining,89199
Other,Mining,89228
Diesel,Construction,89247
Natural_gas,Construction,89271
Diesel,Agriculture,89288
LPG_NGL,Mining,89295
Diesel,Agriculture,89299
Diesel,Construction,89304
Diesel,Agriculture,89324
Other,Manufacturing,89349
Net_electricity,Agriculture,89369
Diesel,Agriculture,89382
Net_electricity,Agriculture,89394
Net_electricity,Manufacturing,89404
LPG_NGL,Manufacturing,89423
Natural_gas,Construction,89439
Net_electricity,Agriculture,89449
Diesel,Manufacturing,89450
Net_electricity,Construction,89464
Other,Agriculture,89470
Net_electricity,Mining,89482
Residual_fuel_oil,Agriculture,89500
Diesel,Construction,89520
Natural_gas,Manufacturing,89552
Other,Agriculture,89561
LPG_NGL,Manufacturing,89589
Other,Manufacturing,89605
Coal,Manufacturing,89618
Other,Mining,89621
Diesel,Construction,89622
LPG_NGL,Agriculture,89624
Coke_and_breeze,Manufacturing,89683
Net_electricity,Agriculture,89707
LPG_NGL,Agriculture,89717
Diesel,Agriculture,89720
Net_electricity,Agriculture,89769
Coal,Mining,89779
Diesel,Agriculture,89785
Diesel,Manufacturing,89798
Diesel,Mining,89814
Residual_fuel_oil,Mining,89828
Natural_gas,Construction,89836
Diesel,Construction,89839
Other,Agriculture,89862
Net_electricity,Agriculture,89893
Diesel,Construction,89900
Net_electricity,Manufacturing,89904
Net_electricity,Mining,89907
Net_electricity,Agriculture,89910
Coal,Mining,89915
Other,Mining,89918
Diesel,Construction,89926
Diesel,Agriculture,89993
Residual_fuel_oil,Agriculture,89993
Coal,Mining,89999
Coal,Manufacturing,90006
Natural_gas,Manufacturing,90007
Net_electricity,Agriculture,90009
Diesel,Manufacturing,90011
Diesel,Agriculture,90020
Diesel,Construction,90026
Net_electricity,Agriculture,90029
Net_electricity,Agriculture,90042
Net_electricity,Agriculture,90064
Net_electricity,Mining,90067
Natural_gas,Manufacturing,90077
LPG_NGL,Agriculture,90079
Natural_gas,Manufacturing,90084
Net_electricity,Agriculture,90091
Natural_gas,Construction,90098
Diesel,Agriculture,90098
LPG_NGL,Agriculture,90108
Net_electricity,Construction,90111
Natural_gas,Construction,90114
Other,Mining,90116
Other,Agriculture,90123
Natural_gas,Construction,90147
Net_electricity,Manufacturing,90148
Residual_fuel_oil,Agriculture,90155
Residual_fuel_oil,Mining,90173
Natural_gas,Construction,90175
Diesel,Agriculture,90184
Diesel,Agriculture,90194
Diesel,Agriculture,90198
Net_electricity,Agriculture,90202
Natural_gas,Construction,90215
Diesel,Agriculture,90216
Net_electricity,Mining,90216
Net_electricity,Agriculture,90241
Diesel,Agriculture,90272
Diesel,Construction,90295
Coal,Mining,90296
Natural_gas,Mining,90300
Natural_gas,Manufacturing,90307
Diesel,Construction,90307
Diesel,Agriculture,90310
Coal,Mining,90314
Natural_gas,Construction,90341
LPG_NGL,Manufacturing,90363
Diesel,Construction,90373
Residual_fuel_oil,Mining,90373
Other,Agriculture,90376
Diesel,Construction,90377
Residual_fuel_oil,Mining,90378
LPG_NGL,Agriculture,90391
Net_electricity,Manufacturing,90407
Diesel,Mining,90416
Diesel,Construction,90426
Other,Agriculture,90433
Diesel,Mining,90449
Net_electricity,Agriculture,90476
Diesel,Agriculture,90477
Diesel,Construction,90478
Natural_gas,Construction,90491
Net_electricity,Agriculture,90495
Other,Agriculture,90508
LPG_NGL,Construction,90517
Net_electricity,Agriculture,90518
Other,Agriculture,90548
LPG_NGL,Agriculture,90550
Diesel,Agriculture,90550
Diesel,Agriculture,90564
Other,Agriculture,90574
Diesel,Agriculture,90576
Diesel,Agriculture,90578
Diesel,Mining,90587
Net_electricity,Agriculture,90600
Net_electricity,Agriculture,90610
Diesel,Construction,90649
Net_electricity,Mining,90663
Diesel,Agriculture,90684
Other,Mining,90686
Diesel,Construction,90705
Other,Agriculture,90710
Diesel,Agriculture,90718
Coal,Manufacturing,90721
Net_electricity,Manufacturing,90735
Residual_fuel_oil,Agriculture,90742
Diesel,Construction,90747
Diesel,Agriculture,90750
Diesel,Mining,90755
Diesel,Agriculture,90776
Diesel,Construction,90789
Diesel,Mining,90789
Other,Manufacturing,90802
Residual_fuel_oil,Mining,90809
Net_electricity,Agriculture,90845
Other,Agriculture,90848
Natural_gas,Construction,90848
Residual_fuel_oil,Agriculture,90851
Natural_gas,Construction,90879
Net_electricity,Agriculture,90895
LPG_NGL,Agriculture,90900
Natural_gas,Construction,90917
Natural_gas,Construction,90917
LPG_NGL,Agriculture,90922
Other,Agriculture,90946
Natural_gas,Construction,90950
Net_electricity,Agriculture,90979
Net_electricity,Agriculture,90988
Net_electricity,Agriculture,90990
Natural_gas,Construction,90997
Natural_gas,Construction,91007
LPG_NGL,Agriculture,91036
Other,Mining,91037
Net_electricity,Agriculture,91048
Other,Mining,91048
Net_electricity,Manufacturing,91063
Other,Agriculture,91085
Net_electricity,Manufacturing,91107
Diesel,Agriculture,91146
Diesel,Construction,91184
Diesel,Mining,91198
Diesel,Manufacturing,91200
Natural_gas,Construction,91218
Diesel,Manufacturing,91245
LPG_NGL,Manufacturing,91250
Net_electricity,Agriculture,91264
Other,Agriculture,91267
Coal,Manufacturing,91280
Diesel,Construction,91311
LPG_NGL,Manufacturing,91311
Diesel,Mining,91316
Net_electricity,Agriculture,91334
Other,Agriculture,91351
Net_electricity,Agriculture,91361
Diesel,Manufacturing,91390
Diesel,Manufacturing,91392
Other,Mining,91406
Diesel,Manufacturing,91423
Residual_fuel_oil,Mining,91431
Natural_gas,Manufacturing,91431
Diesel,Construction,91439
LPG_NGL,Agriculture,91454
Natural_gas,Construction,91477
Diesel,Agriculture,91482
Diesel,Construction,91503
Coal,Manufacturing,91523
Other,Mining,91540
Coal,Mining,91549
Diesel,Construction,91569
Diesel,Manufacturing,91579
Net_electricity,Agriculture,91584
LPG_NGL,Construction,91588
Diesel,Construction,91589
Natural_gas,Construction,91625
Diesel,Agriculture,91640
Other,Agriculture,91642
Residual_fuel_oil,Mining,91649
Natural_gas,Manufacturing,91667
LPG_NGL,Agriculture,91723
Diesel,Construction,91732
Diesel,Construction,91736
Net_electricity,Agriculture,91740
Diesel,Agriculture,91761
Other,Agriculture,91778
Diesel,Agriculture,91789
Net_electricity,Agriculture,91798
